sha256,yolo_objects,yolo_objects_confidence,cap3D_caption,trellis_aesthetic_score,trellis_caption,aesthetic_score,fileIdentifier,source,license,fileType,metadata,mesh_filename,caption,avg_height_of_bbox,normalized_height_of_object,normalized_depth_of_object,normalized_width_of_object,normalized_wheelbase,category
328fa2816be5afc9ff88db1d65f446ced3b689b1a767335153078e664713a4d4,['car'],[0.37],,6.023649215698242,"[""A modern high-performance sports car with a sleek, aerodynamic design and low profile, uniformly colored in bright pink including body, wheels, and mirrors, featuring large front grille, prominent air scoop, sizable rear spoiler, diffuser, and tinted windows."", ""A modern, aerodynamic, high-performance bright pink sports car with prominent features."", ""Bright pink high-performance sports car with aerodynamic design."", ""Aerodynamic pink sports car with prominent features."", ""A sleek, high-performance pink sports car."", ""Bright pink high-performance sports car."", ""Aerodynamic and prominent pink car."", ""Sleek pink sports car."", ""High-performance pink car."", ""Pink sports car."", ""Pink car.""]",4.013318061828613,https://github.com/vinhub/MapGenius/blob/37e9e55c746a66d2160706bd7831d626b06d8f7d/Assets/Unlock_Assets/Cars/U_SSC04/Mesh/U_SSC04.fbx,github,,fbx,{},328fa2816be5afc9ff88db1d65f446ced3b689b1a767335153078e664713a4d4.fbx,"The images depict a 3D rendering of a sports car with the following characteristics:

1. **Color**: The car features a vibrant magenta color, giving it a striking appearance.

2. **Type**: This is a high-performance sports car, suggesting design elements characteristic of racing and speed.

3. **Design Features**:
   - **Aerodynamics**: The car has a sporty and aerodynamic design, marked by a prominent rear wing that enhances downforce.
   - **Body Shape**: The body has a sleek, low profile indicative of a sports vehicle, with sculpted lines and curves that imply speed.
   - **Wheels**: The wheels are sporty and dynamic, with a design that complements the overall aggressive style of the car.

4. **Quality**: The rendering quality appears to be high, with attention to detail in the contours and shapes. This level of detail suggests a well-constructed model suitable for animations or video games.

Overall, the car embodies the essence of modern performance vehicles, optimized for aesthetic appeal and speed.",130.375,1.0,3.697095435684647,1.8106060606060608,2.3374604980975264,Sports Car
8532117411efa52549fda5726ac35e6aabba39146bd743eb9b4509100b110a63,['car'],[0.66],White Tesla Model S Isometric View,6.026867389678955,"[""A white, modern, four-door, sleek, aerodynamic sedan, inspired by a Tesla Model S with tinted blue-green windows and sunroof, elongated headlights, flush door handles, red brake calipers, multi-spoke wheels, integrated spoiler, and panoramic sunroof."", ""A white, modern Tesla-inspired sedan with blue-green tinted windows and panoramic sunroof."", ""White aerodynamic sedan with blue-green tinted windows, resembling Tesla."", ""A white sedan with Tesla-like features and blue-green windows."", ""Sleek, white, four-door sedan with tinted windows."", ""Tesla-inspired white sedan with green tinted windows."", ""White sedan with blue-green tinted windows."", ""Modern white sedan, Tesla-like."", ""White, modern sleek sedan."", ""White, Tesla-inspired sedan."", ""White Sedan.""]",4.282721996307373,https://sketchfab.com/3d-models/1e80508ab1ac4c6b954de179fc813b69,sketchfab,Creative Commons - Attribution,glb,{},1e80508ab1ac4c6b954de179fc813b69.glb,"The 3D renderings depict a sleek, modern car characterized by its streamlined design and distinct features:

1. **Color and Finish**: The car is primarily rendered in a clean, glossy white finish, which adds to its modern aesthetic.

2. **Shape and Type**: It appears to be a sedan, exhibiting elegant lines and a slightly sporty profile, suggesting a balance of luxury and performance.

3. **Details**: 
   - The front features a prominent grille design with angular headlights that enhance its aggressive look.
   - The side profile highlights smooth curves, adding an aerodynamic touch, complemented by large, multi-spoke rims showcasing red brake calipers, which provide a sporty contrast against the white body.

4. **Glass Elements**: The windows are depicted in a darker shade, creating a stylish contrast with the rest of the body while giving it a sleek appearance.

5. **Rear Design**: The back view features a subtle spoiler and streamlined taillights, contributing to the overall modern look of the vehicle.

Overall, the renders convey a high-quality and polished look that suggests both luxury and performance capabilities.",142.1875,1.0,3.22962962962963,1.602112676056338,2.1738665827998407,Sedan
15af47f41145ea2f262626eed92512197a7d41e1e5dba85dad159d0425acce35,['car'],[0.94],"Compact SUV with olive green body, black roof and detailing, five-spoke alloy wheels, panoramic sunroof, and distinctive front grille design.",6.239405155181885,"[""A compact SUV with a boxy design, 5-door layout, sage green color, dark gray roof rails, geometric dark gray alloy wheels, horizontal LED headlights and taillights, mesh grille, recessed door handles, and slight roof spoiler."", ""Compact sage green SUV with a boxy design and 5-door layout, featuring dark gray roof rails and wheels."", ""A boxy sage green SUV with dark gray wheels, roof rails, and 5-door layout."", ""Compact 5-door SUV in sage green, with dark gray roof rails and wheels."", ""Boxy SUV with dark gray roof rails and wheels, painted in sage green."", ""Compact SUV in sage green with dark gray roof rails and wheels."", ""Sage green SUV with gray roof rails and alloy wheels."", ""Green SUV with dark gray details and wheels."", ""Green SUV with dark gray wheels."", ""Sage green 5-door SUV."", ""Green SUV.""]",4.616360664367676,https://github.com/ZhukLen/ZhukLen.github.io/blob/d975959da8c045e3f3aae9531c0bb971c1fcffa2/models/Hyundai_Basic_Khaki_black_v03.glb,github,,glb,{},15af47f41145ea2f262626eed92512197a7d41e1e5dba85dad159d0425acce35.glb,"The 3D renderings depict a compact SUV design characterized by a modern and playful aesthetic. Here are the details based on the images:

### Color and Finish
- The car has a soft, muted green exterior, contributing to a friendly and approachable look.
- The finish appears to be smooth, suggesting a high-quality rendering with attention to detail.

### Design Characteristics
- **Body Style**: This vehicle features a compact SUV shape, making it suitable for urban settings.
- **Front View**: The front showcases a prominent grille with distinctive circular headlights, enhancing its modernity. The car's name, ""CASPER,"" is displayed on the front and rear.
- **Rear View**: The back view reveals a minimalist design with subtle taillights that complement the overall shape.
- **Side Profile**: The side shows a slightly boxy silhouette with a sturdy roofline. The car's stance is elevated, supported by chunky, dark alloy wheels.

### Quality of Objects
- The rendering quality appears high, with detailed modeling of the car's features like the windows and tires. 
- The textures for the surface quality, wheels, and lights reflect attention to realism, which enhances the visual appeal.

### Additional Features
- The design includes roof rails, suggesting versatility for carrying additional items or luggage.
- The car has a spacious cabin feel, evident from the large windows.

Overall, this compact SUV, represented in a soft green color, combines modern design elements with practical features, making",233.1875,1.0,2.128440366972477,1.106837606837607,1.48888064743182,SUV
4d434157d3c2bfbb58a80147df98636e4b650ee1ec268eb08aeb4dc92f7b6bc9,['car'],[0.96],,6.079738616943359,"[""Compact white hatchback, sporty design, two doors, black detailing. Clear white oval headlights, tinted windows, white alloy wheels, white side mirrors. Red rectangular taillights, prominent white rear spoiler, smooth white roof, black side skirts."", ""Sporty compact white hatchback with two doors, black details, white alloy wheels and red taillights."", ""Compact white hatchback, black detailed, with white wheels and red taillights."", ""White hatchback, black detailings, red taillights."", ""Sporty white hatchback with red taillights."", ""Black detailed white hatchback."", ""White hatchback with red taillights."", ""Sporty white two-door hatchback."", ""White hatchback, red taillights."", ""White sporty hatchback."", ""White hatchback.""]",3.9610695838928223,https://github.com/R4EESY/Rhucarbarian-main/blob/10cee79459bb2540cc8eb0004d0c906e7b634504/Assets/DO YOUR STUFF IN HERE/Assets/Cars/Civic/Civic.fbx,github,,fbx,{},4d434157d3c2bfbb58a80147df98636e4b650ee1ec268eb08aeb4dc92f7b6bc9.fbx,"The car depicted in the images appears to be a compact hatchback, characterized by its sporty design and practical dimensions. Here are the details based on the visual information:

1. **Overall Shape and Style**: The car features a compact body with a hatchback layout, which provides utility alongside a stylish profile. The presence of a rear spoiler suggests a sporty aesthetic.

2. **Color**: The primary color of the car is a light gray, giving it a clean and modern appearance. The details, such as tail and headlights, are rendered in red and white, respectively.

3. **Wheels and Tires**: The car has a set of distinct, sporty alloy wheels, which enhance its performance-oriented look.

4. **Quality of Render**: The rendering quality is quite good, showing clear contours and reflections on the car's surface. There is evident attention to detail in the modeling of the lights and other features.

5. **Front and Rear Design**: The front view indicates a streamlined front fascia, with distinctive headlights that give it a focused look. The rear view showcases taillights that further emphasize the sporty theme.

Overall, the car appears to be a modern rendition of a popular hatchback style, well-suited for urban driving while retaining sporty characteristics.",159.75,1.0,2.99,1.4290123456790125,2.0390398915608725,Hatchback
526627d1ec7eff0315274f025600d7c6df18a18f6891c0615ef78987723466e1,"['car', 'truck']","[0.83, 0.73]",an orange Mitsubishi Lancer Evolution.,6.264847278594971,"[""A bright orange four-door sedan with a raised hood detail, trapezoidal headlights, minimal front grille, flared wheel arches, black multi-spoke rims, large rear wing spoiler, split horizontal taillights, black interior, and a single right-side exhaust tip."", ""Bright orange four-door sedan with raised hood, trapezoidal headlights, and large spoiler."", ""Orange sedan with raised hood detail, black rims, and large spoiler."", ""Vivid orange sedan with trapezoidal headlights and rear spoiler."", ""Four-door car with raised hood and large spoiler."", ""Bright orange sedan with large rear spoiler."", ""Sedan with raised hood and large spoiler."", ""Orange car with prominent rear spoiler."", ""Orange sedan with large spoiler."", ""Four-door with large spoiler."", ""Orange car, big spoiler.""]",4.20465087890625,https://sketchfab.com/3d-models/ee88ad9414884bdabaf0658943ac339b,sketchfab,Creative Commons - Attribution,glb,{},ee88ad9414884bdabaf0658943ac339b.glb,"The car depicted in the renderings appears to have the following characteristics:

### General Characteristics:
- **Type**: The car seems to be a sporty sedan, often associated with performance and agility.
- **Design**: It has a sleek and aerodynamic design that emphasizes a sporty profile.

### Color:
- **Main Color**: A vibrant orange finish that gives it a bold and eye-catching appearance.

### Quality of the Objects:
- **Detailing**: The rendering appears to be of high quality, showcasing intricate details including the body lines and features of the car.
- **Texturing**: The surfaces look well-textured, indicating attention to detail in the modeling process.

### Specific Features:
- **Wheels**: The car is outfitted with black wheels, which contrast sharply with the orange body and enhance its sporty look.
- **Spoiler**: There is a prominent rear spoiler, suggesting a focus on aerodynamics and performance.
- **Headlights and Taillights**: The headlights are styled to be sharp and aggressive, while the taillights have a sleek design.

### Angles:
- **Front View**: The front view shows a bold grille and a sporty stance.
- **Side View**: The side views highlight the car's elongated silhouette and sporty wheel setup.

Overall, this 3D rendering captures a dynamic and performance-oriented vehicle with a striking visual presence.",166.0,1.0,2.8343949044585988,1.3453453453453454,1.80687895853808,Sedan
8383cca2bfc84cba6bddf977cd95ca1fed8a7db177dd9ef8c4db36ac6baec1a7,"['truck', 'car']","[0.34, 0.96]",,6.772116661071777,"[""A small 2-door mint green Mini Cooper hatchback with a white roof, white side mirrors and door handles, transparent black-tinted windows, chrome accents, sunroof, dual exhausts, circular headlights, and vertical rear lights."", ""Small 2-door Mini Cooper hatchback, mint green, white roof and accents."", ""Mint green Mini Cooper, white roof, black-tinted windows, chrome accents."", ""2-door Mini Cooper, mint green, white roof, sunroof, dual exhausts."", ""Green Mini Cooper, white accents, sunroof, black-tinted windows."", ""Green Mini Cooper, white roof, sunroof, dual exhausts."", ""Mini Cooper hatchback, mint green, white roof, chrome."", ""Mini Cooper, mint green and white, sunroof."", ""Green Mini Cooper, white roof, chrome."", ""Green Mini Cooper with white roof."", ""Mini Cooper, green/white.""]",4.473033905029297,https://github.com/sensenup/Gitrepository/blob/805c41b205f804496f1f30db2cdf34ecbc2749b7/Prometheus-master/Prometheus-master/Simulator/gazebo_simulator/models/mini_clubman/meshes/mini_clubman.dae,github,,dae,{},8383cca2bfc84cba6bddf977cd95ca1fed8a7db177dd9ef8c4db36ac6baec1a7.dae,"The 3D car object showcased in the images appears to be a compact and stylish vehicle, likely a model reminiscent of a classic Mini. Here are its characteristics:

### Color:
- The primary body color is a rich green.
- The roof and upper sections are painted in a contrasting light gray.

### Design & Type:
- The car has a hatchback design, characterized by a compact form and a rear hatch.
- It features a sporty stance with a slightly elevated roofline, giving it a practical yet stylish look.

### Wheels & Tires:
- The vehicle is equipped with modern alloy wheels, showcasing a multi-spoke design that adds to its sporty appearance.

### Quality:
- The rendering appears to have a textured finish, with details suggesting a somewhat stylized or cartoon-like aesthetic, rather than hyper-realistic.
- There are hints of shading and highlights that provide depth to the design.

### Overall Impression:
- The car combines elements of classic design with a contemporary aesthetic, appealing to both functionality and style. Its compact size and unique color combination make it stand out as a fun and practical choice for urban driving.",231.0,1.0,2.074418604651163,1.0128205128205128,1.4547348199888717,Hatchback
305171fe2d8020bc8b3590bbd89bbe72d7f5ea97686a1438be10787d8114513b,['car'],[0.69],,6.280983924865723,"[""A bright red detailed BMW sedan model from an older generation with a boxy shape, dual round headlights, kidney grille, rectangular taillights, four doors, chrome side trim, transparent black windows, and empty wheel wells."", ""A bright red, older-generation BMW sedan, with boxy shape, headlights, grille, taillights, and chrome trim."", ""Vintage red BMW sedan with distinctive headlights, grille, doors, and chrome side trim."", ""A red, old-style BMW sedan with notable headlights, grille, and chrome accents."", ""Box-shaped, red BMW sedan with distinctive lights and chrome trim."", ""Red, vintage BMW sedan with unique headlights and grille."", ""Red BMW with distinctive shape and detailing."", ""Older-generation, detailed red BMW."", ""Red BMW with unique details."", ""Vintage red BMW."", ""Red BMW.""]",4.0802202224731445,https://github.com/fadhomeez/threejsmui/blob/f90742d4192bc8f2a5ab22b7147fe34e78cd0c68/public/Bmw.glb,github,,glb,{},305171fe2d8020bc8b3590bbd89bbe72d7f5ea97686a1438be10787d8114513b.glb,"The images depict a red 3D car model, characterized by its sleek design typical of a sedan or compact vehicle. Here are the details based on the renderings:

1. **Color**: The car is primarily a vibrant red, which gives it a sporty appearance.

2. **Shape and Type**: The car features a smooth, elongated body with a prominent front grille and streamlined sides typical for a four-door sedan. It has a compact design that suggests agility and ease of maneuverability.

3. **Details**:
   - The rear view highlights a rounded back with clear tail lights.
   - The side perspectives reveal well-defined windows and a slightly sloped roofline, enhancing aerodynamics.
   - The front view showcases round headlights and a distinctive grille design, typical of BMW vehicles.

4. **Quality**: The rendering displays a moderate level of detail, with visible textures on the surface and a simplified reflection on the windows. However, the background is completely black, which implies that the focus is solely on the car.

5. **Additional Features**: There are visible decals or numbers on the windshield, suggesting the car might be intended for a racing or competitive scenario.

Overall, the model embodies a sporty, modern aesthetic with a clean design, making it appealing for car enthusiasts.",131.25,1.0,3.450381679389313,1.5893536121673004,0.0,Sedan
9e389f553c8aac916c77cf21ae7e05ad3f78560be90b3a04643faf214ef4b3e8,"['truck', 'car']","[0.72, 0.95]",a red and black sports car.,6.618588447570801,"[""A red two-door coupe with a black hood, front bumper, and side skirts. Light purple windows, lime green wheels, small red spoiler, clear horizontally aligned taillights, black rear bumper, dual exhaust on the left, and racing decals."", ""Red coupe with black hood and bumpers, purple windows, green wheels, red spoiler, clear taillights, exhaust and decals."", ""Two-door red coupe with black parts, purple windows, lime wheels, exhaust, and racing decals."", ""Red coupe, black hood, purple windows, green wheels, taillights, exhaust, decals."", ""Red coupe, black trim, purple windows, green wheels, exhaust, decals."", ""Red car, black details, purple windows, green wheels, decals."", ""Two-door red car, black trim, green wheels, decals."", ""Red coupe, black trim, green wheels, spoiler."", ""Red coupe, black parts, green wheels."", ""Red car, black parts, lime wheels."", ""Red coupe, green wheels.""]",4.256494522094727,https://sketchfab.com/3d-models/928ff8b1c8014aeaa76bbc547718bc76,sketchfab,Creative Commons - Attribution,glb,{},928ff8b1c8014aeaa76bbc547718bc76.glb,"The 3D car object depicted in the images has the following characteristics:

- **Type**: It appears to be a sport compact car, potentially designed for drifting or racing, suggested by its stylized body and modifications.

- **Color**: The car features a striking two-tone color scheme, primarily red with black accents. The red is dominant, especially on the roof and rear, while the black features on the hood, side skirts, and lower portions of the body. The wheels are green, which contrasts sharply with the overall design.

- **Quality**: The rendering quality seems good, with a focus on details such as the contours of the body, modified features like the front lip and side skirts, and the texture of the wheels. However, it may not be hyper-realistic, as it maintains a stylized, cartoon-like aesthetic.

- **Characteristics**: 
  - **Front**: The front of the car displays distinctive features, including aggressive headlights with yellow highlights and a prominent front bumper with modifications.
  - **Sides**: The profile view highlights the sleek lines, large wheels, and lowered stance, which is typical for performance-oriented vehicles.
  - **Rear**: From the back, the car showcases a simple yet bold design with large taillights and a sporty spoiler.

Overall, the object seems to portray an energizing and modified race car, likely aimed at a younger audience or fans of motorsports and car customization.",133.375,1.0,3.5697211155378485,1.6593406593406594,2.1066453485374907,race car
9872c5033ab925d11f91ad1f6e1c6c639f88c378e5db1a6c6880479b25982ef3,['car'],[0.8],,5.56345272064209,"[""A classic, muscular Dodge Challenger-style coupe with a bright red body and contrasting grey hood, spoiler, and back windshield area. Features include black grille/headlights with chrome outlines, circular front headlights, prominent black air intake, silver five-spoke alloy wheels, broad taillight strip, chrome-tipped exhausts, and a compact aerodynamic greenhouse."", ""Classic red Dodge Challenger-style coupe with contrasting grey hood and features."", ""Red muscular dodge coupe with grey and chrome details."", ""Sporty red Dodge coupe with grey hood and black grille."", ""Classic, red Dodge coupe featuring chrome outlines."", ""Muscular Dodge coupe with aerodynamic design."", ""Red coupe with contrasting grey hood."", ""Dodge coupe with grey and chrome accents."", ""Classic red and glossy grey coupe."", ""Red Dodge with chrome features."", ""Red muscular coupe.""]",4.443129539489746,https://github.com/Akumanory/DX11Framework/blob/77cede45eb2e18b79da3cce3a6e142ecf7f4a8b4/DX11Framework/Data/Objects/dodge_challenger.fbx,github,,fbx,{},9872c5033ab925d11f91ad1f6e1c6c639f88c378e5db1a6c6880479b25982ef3.fbx,"The car in the images appears to be a sporty coupe with a dynamic and muscular design, characterized by the following features:

1. **Color**: The primary color of the car is a vibrant red, which gives it an eye-catching and aggressive look. The hood is a contrasting gray, adding to its sporty appeal.

2. **Type**: This is likely a muscle car or a high-performance coupe, indicated by its broad and low stance, wide wheelbase, and overall aerodynamic shape.

3. **Exterior Features**: 
   - The car has a bold rear with distinctive taillights, giving it a striking appearance from the back.
   - The front showcases a prominent grille and powerful LED headlights, hinting at its aggressive performance.

4. **Details**: 
   - The hood features a prominent air intake, suggesting enhanced aerodynamics and performance.
   - The wheels are five-spoke alloy, contributing to the sporty and aggressive look of the car.

5. **Quality**: The 3D model appears to be well-crafted, with clear lines and definition in its design, although the textures may not be highly detailed, indicating a focus on form rather than realism.

Overall, the car embodies a blend of style and performance, characteristic of modern muscle cars.",138.5,1.0,3.5513307984790874,1.564748201438849,2.244866838926598,Coupe
ecaf6f33476c27abe675c79c3e436d113e9ec22d244aa884f2045d8842bac6d5,"['truck', 'car']","[0.66, 0.94]",,6.908364772796631,"[""A sleek red sports car with smooth curves, sharp angles, circular paired headlights, tinted windows, multi-spoked alloy wheels, round taillights, and a large rear spoiler, featuring integrated air vents, side mirrors, and dual exhaust outlets."", ""Sleek red sports car with curved edges, tinted windows, and alloy wheels."", ""Red sports car, smooth curves, circular headlights, alloy wheels."", ""Sports car with curves, tinted windows, and headlights."", ""Curvy red car, alloy wheels, dual exhaust."", ""Red sports car with round headlights."", ""Car with curves, windows, and alloy wheels."", ""Curved sports car with circular headlights."", ""Red car with tinted windows."", ""Sports car with alloy wheels."", ""Red curved car.""]",4.505826473236084,https://github.com/fatihmrcn97/3D_Movement/blob/b157679f27ec4da09ecc81582cdf067fb57e28a8/MovementAndPhy/Assets/Ferrari/Parketme.fbx,github,,fbx,{},ecaf6f33476c27abe675c79c3e436d113e9ec22d244aa884f2045d8842bac6d5.fbx,"The car in the images is a sleek, sporty vehicle characterized by its vibrant red color and aerodynamic design. Here are some notable features:

1. **Type**: The car appears to be a high-performance sports car, evident from its low stance, aggressive lines, and prominent rear wing.

2. **Color**: The dominant color is a striking red, complemented by black accents, particularly around the rear and lower parts of the body.

3. **Design**: 
   - **Rear View**: The back showcases a sporty look with dual exhaust pipes and a wide stance, emphasizing performance.
   - **Side View**: The streamlined profile features a smooth curve from the front to the back, with a noticeable wing and alloy wheels, which add to its dynamic aesthetic.
   - **Front View**: The front has distinctive round headlights and a bold grille, contributing to its aggressive appearance.

4. **Quality and Detail**: The renderings suggest a high-quality finish with smooth surfaces, indicative of the car being a well-designed 3D model. The wheels and body contours reflect attention to detail typical of high-end sports cars.

Overall, this car exemplifies the design and features commonly associated with luxury performance vehicles, aiming for both speed and aesthetic appeal.",171.125,1.0,2.9483870967741934,1.8,2.0067096587150326,Sports Car
1d24ced4479d4e22f755ee0aafbef0ad42c960638107d643da24fbd9e0fd4afc,['car'],[0.89],,5.564845085144043,"[""White minivan with white-rimmed wheels, a rectangular grille with a logo, rectangular headlights, a curved front and rear bumper, large rear windshield, rectangular tail lights, two main side doors, additional rear windows, and plain white roof."", ""White minivan, white-rimmed wheels, logoed rectangular grille, rectangular headlights, curved bumpers, big rear windshield."", ""White minivan, white-rimmed wheels, rectangular grille and headlights, curved bumpers."", ""Minivan with white-rimmed wheels, rectangular fixtures, and curved bumpers."", ""White minivan, white wheels, rectangular fixtures, curved edges."", ""White minivan, rimmed wheels, bumpers and rectangular fixtures."", ""White minivan with curved bumpers and rectangular fixtures."", ""Minivan with white rims and curved bumpers."", ""Minivan with white rims and rectangular fixtures."", ""Curved white minivan with rectangular fixtures."", ""White minivan, rectangular fixtures.""]",3.916328430175781,https://github.com/zershsalman/minecraft-sproj/blob/dab13fd8f7a3f0e2f0c4f2a507402e90f75fc896/Assets/Scenes/VW_Touran_2007.blend,github,,blend,{},1d24ced4479d4e22f755ee0aafbef0ad42c960638107d643da24fbd9e0fd4afc.blend,"The car depicted in the images appears to be a compact or mid-sized hatchback, designed with a focus on functionality and practicality. Here are its characteristics based on the renderings:

### Color:
- The car features a dark gray color, giving it a sleek and modern appearance.

### Design Characteristics:
- **Front View:** The front end shows a noticeable grille design with likely integrated headlights. The overall shape seems to lean towards a streamlined aesthetic.
- **Rear View:** The back has a simple, clean design with minimalistic taillights and a visible rear windshield.
- **Side View:** The side profile highlights a compact shape with distinct wheel wells and a slightly rounded top line, indicating a spacious interior.

### Quality:
- The rendering quality appears to be of a good standard, with smooth surfaces and clean lines, yet it lacks intricate detailing in textures and reflections, suggesting it might be a preliminary design or a stylized representation.

### Type of Car:
- The car fits the classification of a family vehicle or urban compact, suitable for city driving and practical for everyday use.

### Additional Features:
- It includes five doors, providing convenient access to the interior.
- The wheels appear to be sporty with a design that enhances its aesthetic appeal.

Overall, the car design combines practicality with a modern look, making it suitable for a variety of driving needs.",576.0,1.0,1.0,0.9045138888888888,0.0,Hatchback
2ec4837020e97f4cedc343a8433d3a6ae5b45c40f3ae46d9bd6822ee622c2405,['car'],[0.96],a black and yellow Lamborghini Huracan futuristic sports car.,6.58633279800415,"[""A detailed, matte grey Lamborghini-like sports car with yellow accents, scissor doors, sharp LED headlights, prominent air intakes, multi-spoke rims, and a low, aerodynamic design, including rear polygonal vents and multiple central exhaust outlets."", ""Matte grey sports car with yellow accents, scissor doors, LED lights, air intakes, multi-spoke rims, extras."", ""Detailed, grey sports car with yellow trims, scissor doors, LED headlights, and multi-spoke rims."", ""Grey sports car with yellow accents, scissor doors, LED lights, and prominent air intakes."", ""Matte grey car with yellow accents, scissor doors, and multi-spoke rims."", ""Grey sports car with yellow trims, scissor doors and LED headlights."", ""Sporty, grey car with yellow accents and scissor doors."", ""Grey sports car with yellow accents and doors."", ""Grey car with yellow trims and doors."", ""Grey sports car with yellow trims."", ""Grey car with yellow accents.""]",4.34730339050293,https://sketchfab.com/3d-models/cb5fba40366f47858acebc90cf37479f,sketchfab,Creative Commons - Attribution,glb,{},cb5fba40366f47858acebc90cf37479f.glb,"The car depicted in the renderings appears to be a sleek, modern sports car with several notable characteristics:

1. **Color & Finish**: The primary color of the car is a matte black, providing a striking and aggressive appearance. Accents in a vibrant yellow highlight parts of the car, such as the lower body panels and details near the wheels.

2. **Shape & Design**: The car features a low, aerodynamic silhouette, typical of high-performance sports cars. Its design includes distinctive curves and sharp lines that contribute to its sporty look. The overall profile suggests an emphasis on speed and agility.

3. **Rear View**: The back of the car is characterized by a prominent diffuser and a dual exhaust system, which are indicative of performance-oriented design.

4. **Side View**: From the side, the car showcases large wheels with a complex multi-spoke design, enhancing its sporty aesthetic. The body features sculpted side panels that add to its dynamic appearance.

5. **Front View**: The front of the car has an aggressive stance, with angular headlights and a subtle upward curve at the hood, giving it a fierce expression. Air intakes are prominent, emphasizing cooling and performance.

6. **Quality of Objects**: The rendering quality appears to be high, with smooth surfaces and precise detailing. The use of shading and light effects enhances the perception of depth and realism.

Overall, this car is presented as a high-performance sports vehicle, designed for speed and aesthetics, likely",124.8125,1.0,4.466367713004484,2.409448818897638,2.384071692222971,Sports Car
e284ae8136e2cc8eeb1837b41c6429f9d43eb28c4d092e6328dd6716379ce21e,['car'],[0.58],Fiat 500,6.542648315429688,"[""A compact, rounded vintage car with a pastel blue body, brown fabric retractable sunroof, silver front and rear bumpers, and circular headlights. It has two doors with chrome handles, black tires with white sidewalls, and simple design wheels."", ""Compact, rounded vintage car with pastel blue body and brown retractable sunroof."", ""Blue vintage car with silver bumpers and brown sunroof."", ""Pastel blue rounded vintage car with fabric sunroof."", ""Vintage car with blue body and brown sunroof."", ""Blue vintage car with retractable sunroof."", ""Compact pastel blue vintage car."", ""Blue vintage car with sunroof."", ""Compact blue vintage car."", ""Blue vintage car."", ""Vintage car.""]",4.303558349609375,https://sketchfab.com/3d-models/0d1548037b7641f2b8fb32da8556018e,sketchfab,Creative Commons - Attribution,glb,{},0d1548037b7641f2b8fb32da8556018e.glb,"The 3D car object appears to be a vintage model, reminiscent of the classic Fiat 500. Here are the characteristics based on the renderings:

- **Type**: Compact city car, likely a vintage or retro design.
- **Color**: A soft, pastel blue, giving it a charming and nostalgic appearance.
- **Exterior Features**: 
  - Rounded shapes typical of older car designs.
  - A subtle brown convertible roof, enhancing its vintage aesthetic.
  - Iconic circular headlights.
  - The rear shows a license plate reading ""LPN-3.""
- **Wheels**: Small, simple wheels that match the overall vintage style.
- **Quality**: The renderings exhibit good texturing, giving the car a somewhat worn, but well-maintained look, potentially indicating its character and history.
- **Windows**: The windows appear slightly tinted, with metal detailing around them.

Overall, the car embodies a nostalgic charm, typical of classic European city vehicles.",226.375,1.0,2.073394495412844,1.092760180995475,1.3765871240458358,Convertible
ce43903de88d6eadcd194ded1e1a5b9debe41bdd838ff1b83b7a160c2a6f0fb4,"['car', 'truck']","[0.91, 0.78]","a multicolored sports car with various color combinations, including red, black, pink, and yellow.",5.708248615264893,"[""A sleek, low-profile sports car with a pink to dark gray gradient, gold-outlined lines, a pink spoiler inscribed with \""TOKYO,\"" angular vents, reflective black windows, multicolored rims, and Japanese characters on the pink roof."", ""Pink-gray gradient sports car with gold-outlined lines, \""TOKYO\"" spoiler, and multicolored rims."", ""Low-profile sleek car with pink-gray gradient, gold outlines, and Japanese inscribed roof."", ""Sports car with pink-to-gray gradient, Tokyo spoiler, and black windows."", ""Angular sleek car with multicolored rims and gold lines."", ""Pink-grey sports car with gold-outlined lines and Japanese characters."", ""Gradient shaded car with Japanese characters and Tokyo inscription."", ""Sleek car with pink-gray gradient and Tokyo-inscribed spoiler."", ""Sporty car with multicolored rims and Japanese inscriptions."", ""Pink-gray gradient car with gold outlines."", ""Tokyo-inscribed sleek car.""]",4.367575168609619,https://sketchfab.com/3d-models/4e52dc4049f54cecb0b0445379c9a5c3,sketchfab,Creative Commons - Attribution,glb,{},4e52dc4049f54cecb0b0445379c9a5c3.glb,"The 3D car renderings depict a sleek, high-performance vehicle with an aggressive design, hinting at a sports or racing car classification. Here are the characteristics based on the images:

### Color:
- The car features a striking color scheme dominated by glossy black and vibrant red, accented with yellow detailing.
- The red appears particularly prominent on the top and rear, providing a bold contrast against the darker body.

### Characteristics:
- **Design:** The car exhibits a low-profile and aerodynamic shape, designed for speed and performance. 
- **Aerodynamics:** It includes a prominent rear wing and sculpted surfaces that suggest advanced aerodynamic capabilities.
- **Details:** The front grille is pronounced with larger air intakes, indicating a focus on cooling high-performance components.
  
### Quality of Objects:
- The rendering details are high-quality, showcasing smooth surfaces and reflections, which give the car a polished look.
- The wheels are intricately designed, featuring a multi-spoke pattern with red and gold accents, enhancing the overall aesthetic.

### Type:
- The car can be categorized as a supercar or a racing model, given its design elements like the sporty stance, aerodynamic features, and visual cues that suggest a focus on track performance.

Overall, the car presents an eye-catching and dynamic appearance, suitable for racing enthusiasts or as a premium sports model.",137.8125,1.0,3.55859375,1.7659574468085106,2.1869999170303345,race car
