uid,vote
3642dc4b271b4b71b2f2479ae3f7afba,3
5ced014985e840eea9b94a6528995326,3
ce72ac289a66420e8648a1dadea1d698,1
4ac914d23a304b92903b6ce2c7f60f59,2
4e79224e511d4e138e5f8174870bda58,1
1e3d977c6a5e4e92b21ad58d74f8db0d,3
8133d5363375485cbc4312225d5ebef4,4
605b9ef2fc0e490abbd96549b1dcb6ea,2
b228ceebe428474083ab96407e62a6c1,3
edb45e622fc14ba396df10a8ef5e6162,1
6a6e5919d17e46068aa2edb8d45ca8eb,1
fe64092070b3433ab10be5b1a3e1613a,3
1ba0c631153345d785448afd94d2c666,1
219dfd141e4e4c70a6b9226f3aef0241,1
4c91b372091345669e384d035f9e6963,1
788fce8498464bd5aacf9f3cbafe9555,3
55aee7d9fa1c4ecc97d0f03480ee0f28,2
239cc30ea2d94b52acf379c0d3673ea7,2
7b6dc4e35b98416aa32bb217112d932a,2
bf3031c160f2417a8be4c598309a040b,1
692715de6a834da5a010c2e7d38f09b6,1
e511fa250abd4feebaeedad5707ff1f7,1
15d86ea3b13444229dc8a9d3ca612369,3
3332b6b398b34fb1a3480634ae0e8635,1
a9dc0cfeab4b4a6598a6bcd99347cca6,3
7245ab8eb82248dfb93493ed9a79e1b1,3
058614e054e74f2d8084879f262123cb,3
c64ade4bc287432990535bcdc5a5a4f6,1
6e0bf53e2a9f474e8bed0c4484b54709,1
c3a1805a6d624995a53e20736e8d7505,1
b78864568648482395bc771689d64367,1
da727d66d33d4b3d9e76d5eb972099f0,1
c844e7417c284edc90ef9ebd52f9f9f9,1
98de0676a15f44948b5d7cd8423b19a7,1
d77a948b14044894bd24f9ef4ee83c5c,3
c51ada52a40d40c1958670ef83b81b0a,1
f43fdfaaa78049d4aa5d4c253725f083,2
d76ba481855e4c6ca6151f3b8e68a6f0,1
4016c97b0756424cb62361738e0c91d9,2
507831d1d8404395a9837addb763d30e,2
af95c87b69314f37833ba4a9659c2deb,2
a3db68ae0acd4a2eb1c2260d46992c31,1
3ebb76a8eec64e039d946fee7e9dd10f,1
292a78ea4131434c9ea5e4819a722945,1
8290ad0781784ca2b3f505efd5819c7a,1
3863bebbb72442c0b57762a3433abc3d,3
3a5ed1a8295b4e3490d63d601a8601c4,1
e764c0a7b3094e29a9c1729dca5b6b05,2
f37e66b4d24f4115b3f04491797a8e2e,1
2226fda0ed4b472ca3b2f6fcff14298c,1
b9b2f8e358654590b69bd2f95750c3b0,3
f379fc4d8efb4754abbab933b4c94e3d,2
9d5c3a9f4ab64085b54c816aa864845a,2
9781244bcd1c48939b04bfcbfeb3ae85,1
ad9ff0885a094ca6adb116ce999e3fe5,2
1e80e99790dc45d88166ea3e7a3271c6,2
0937694903034db38561261205527f5f,4
75ec252009d74ae2878f8cfce157848d,3
1dfd24b1a118468c840c7e008fd7e020,2
879bf49adce84d8293905aef30a5383f,3
91a8c90eb6b94efb8d36384c3ef1eb88,2
11f9b574094249769b670dfcca9b5913,3
c39a112a1d8242e5a913141f703f2687,2
e6919d8bbfaa4622a8cd343fa8fe300e,1
c2c00ad1e8ed4e67ba9dd3f719f0b4ca,2
70cafed411c34293b00b88177a2b75d3,3
225e5e5a679b49a0bdcc9c159feb890f,2
3fc51a48f58f42d28f325db7688be17c,2
33f12edcd00741228972a0101e9708d6,2
77d87469c6954695b03423acbb39098c,1
ebf7410b40da4c03baa675c1383c6161,1
0e826ad87cf84681ac1f0df2b7ea88c3,1
b48d569d7f1648f8987075848fa4e607,1
a837954091f649588b77559421e07c19,2
c3564661792d4358afab201a704ed4c3,2
2f53abdc10b1428084db29ddeae9cd12,1
bec7c2a0d6614ac48df068b06cedd1c7,4
681bc07bb43d4105a1aaf0dcea335375,1
ac54c8af78e04b44b21829d69ca32c06,2
a50e6423aa49488bb1e6936979884748,3
6903b296df1141f193696408a292238f,1
7bb418cfb0b0415d9088bbe0e1599335,3
be1a904f5e134d2c9b48634c178be775,1
e03abb1edf7a42d69f99ae5aa7a852c0,1
4f66558175674c52819ab6613a7d41e9,1
a6f461734cb6431ba4a5036d659bf68f,2
8988b25115e542c08fa7921d5c9a4324,1
cf54e5b166644fc7ade7bbaac502a04f,1
8a8c0d32ff674ddc8ba0a488c5725b0c,2
bf1c3ca4594d49ef87cf5bf01e9372f4,1
97b8f0b3737a4185a9373eb37c4a9199,1
9b3cae90481148188f4c1b3c2070ecf1,2
f9f84973f11d4075a449d3dd814e5d82,2
5b11d67d38434d288cd1b9b706ec0846,1
60a8bae0a73b41889c113dcff24187f7,2
e5deac0fd59e44018c354126562a73ca,2
12344a0fa6ff4dab97989e75971c5ff8,1
3ee4f4e6a5e84663b48f1509a0c9a8ff,1
4a1ada9d2847461db4bc99c35194a55c,2
07cc1f9ed3b247a5adc1f2fc7ad2df84,2
fa9aba2cabc742048510daf3cc1caf06,1
b3e5e287aab5488aaac32c6e089e5357,3
7e7a7fd1b3264374adef6eac6ca0c473,1
d957bdc72fb24162a143df85c1ab734a,1
96baa2683f3b4d0591b92633defb4e82,1
6750d74c01674bb3b5fd1e903a2c9942,1
cc8a8d4d56a54d01b292ff45f2624a5d,1
8ebe50b84681477ba3dbefd8669743c4,1
b0e2cab3e44b4784bb89489d4782954f,2
505241c829c540a4921533000736904e,4
a3bb24c81a9f4fdd84fde6a200f30e31,2
3a140d8a1be44a17a148a4319c1fb8eb,3
fc687ad51781470ca778b119f4f48ac1,1
e3eb2ca3aab649d6bdf4e3355fac97f3,1
2a0028d1f50b44a49fc148b575b40427,2
7cfe8cabb7f94e7db4459dfba38122f4,3
81c1d168da1a42e0a554dc295e289044,1
12b08f5657074052b827c28dca805e7b,2
f8f1d9893b1f4021bd5308e8fe0a3aa7,1
015121e583a4458fa011014dcc6fa390,1
f298b38239704d878f74d855ddef0d2f,1
20235fc4ceb2442ebad4f60de961e4f4,2
123c10f376ec4f18b93c73afc382808b,3
2f22526709f941fba78017e3d2e4d857,1
8c653e23d1d74a5991c947e8a57887a3,3
7e874c1e6d474777bd4562d187d93aa9,3
3b89d19074a84ea0ae27c8ebd1de4cf2,2
de70c0d6dd6d43c2bb7dd7d6553c1f2e,2
9a786cb16b9e451096aa0b8196257583,1
a9ef98b736d649dba7edf3181e7da3fb,1
d743cf3e01fc4f98857bf095c8dc536e,1
a28aedbc7a1f433694e65838226bcb08,3
068e258d19524b96b11906055bc61e36,1
6ae7074e4d8042c1a773005039aaf35e,1
a410440bcffa47eba7d22f200fb72101,1
7132ff42226147dbb47c1aa76b03de11,1
9afc00e5ff98459fbefeb163e92947f4,1
5152a7485ab94203a6991e69bb0b4a00,1
7c5516c76bd441d998af76e2240a2b8d,4
7a1cfd9a831b4106b86f471c3b2c5a38,1
b06fd7196dc94976b4188074d788e0a3,2
b775b915fd484f5b9382547398312e2d,1
e022f6b6dc5f48d7bdc73d4ae7f316e2,2
ee0c1487492744eaa768824357daf3ab,3
c210b40ca54b432d9913d3b7eb845147,1
0fd87559642a41b7a7924876ad3e9399,2
88a56b1d40ab446badd2f6f5dc5a1e39,4
6537d603c88943e38d64811a3e3083e6,1
18853b42315f4fc1af6a982d730d4961,1
6e5f859b1b2949678628a7dc74e3f336,2
e46a2229e2e94723a460cc477a37531a,1
0fb63c78a1ff42688e4faeee107ae06d,2
95f5d1518f1b4a638f4bc5e444a7e1a1,2
80624879dd0b4cfe95f76accaa388ba7,1
f029e2d321ce4686b5490616ac265fab,3
83262f3a91144443a809b1644a78f981,1
38359f461eb34f1c8d27abf9310e1641,1
26bbbe2c8f0f4c87888e6611d65c91da,2
f968e3e3a47c41129fed431fdaf6e66f,2
ca1e70cf647d4785a1b7d09ad01e67f6,1
8c4943ec642e4c669475056737bea6f2,2
82fd2008ce304df688ec4dfcd42d41ce,3
b322699bd0534328ae25cf00ea8337dd,1
2bf4326ee21943e1915327ba0cf897b5,4
a3f1911d9e534bf3b8f8316f50e28ac3,2
0fd5b3be535e4cd7818994323166ae64,3
756e832958c048de970c306fc5ad471d,2
a2c9ac51187944998a868ca9a931e573,1
381f8d4adb134db58e89b2b6f00bbd09,1
f4bea45b51ae4cacb056fa2994b4abb9,1
258e8dca96404ab8b450c75cd110b5b6,3
523c24dc91824bd09bc2fd97427679f5,1
7d8c90cec4c8492c9f51ecb538a0aa45,2
894684e3e3cb455b80c46301bd53403f,2
0c899032dbeb4424af132245d633a65c,3
b54b600370b8430fb3069fee61a7b20a,1
c16a14295fa64be2959ca3948d9210cc,1
774522f085b541faa6300d3d04f9f0dd,2
d4eaa0a2adce444990f94346119c06bd,1
c1b17c48222240528eb280767b3bbed1,2
c82a5055206b40aba0e98c588f1c555c,1
10f799e0228d4720837b10746fb7669b,3
fb40f3713eb14cecbc1e5e5ac9d1243b,2
6c2f647e8874401abfee51dbe6a0bee9,4
245eb210f2f34e2b8ccf65bc8a82e1a8,1
ebbd0d5fab0f4d088a8af10b4b94ac54,2
aca04b5658034d198c8b9d1862306ab6,1
c666d0ceba424bcdaede488fa8c5b367,3
bcf10deaac814d159d934770646a4243,3
89b08ba33d97451e90dc255e07609d44,2
3e632c4ad3f84a198f8a5421416fcc0a,1
d9c29cddd29847b49682be539fa79cfc,2
61d0e54092ae43359ab1cd26378b5b71,2
c9f8f37f865a401e9bc3d6fadb452cd7,1
27769674ec9b4ef285c32ea628e62012,1
cbcfa76472704495adf41f5db4d102b8,1
0ccf39ed712c4d3abe7083c7bc9d7bca,1
29d94654bbd04234a39c18d0d2ac2e10,1
1b1658d2787144deb64c98e929e37dd2,2
a6676b9507c04ade873440711d57dc6f,1
4b8ca4f05be24825a49fb8ac6c3af730,3
2f8420b477ec43fc98487e73255244dd,4
d9229bc0e7264d23826bf894888ed72c,1
57c311104eaf44f8b9e9b9875d086aca,1
e60c7e81772d480da1ae31bbe897c7ae,4
d3cac8817ea641249878c30dd24f0d9f,1
b2a651bf919045d88e114a92583364f5,1
d0cd14ca11d640aa977aafadc0cd4b72,1
1a02fa2590ad496db9db5d1c64c7cff9,1
ef2df9384ffb4ba6b5f2f34b274de998,2
cad404f3c3b341b7a7bd954d4f2770b2,1
32a03e40a00443b98d096662df0724af,4
ea84239905374e388081c2272192a254,4
1514610680c74abb99e3efcecd34959f,1
3a3082728e72427bbc8d50f8f8a8e8f8,2
676b161e745043ffa64f29eb343de9a0,1
a65a3750c68a4e9b885c81c84485cb63,1
6a1edb59dc6041c0b77e6c5cd6000763,2
01aea12525344a9f82337698a0574c28,2
468cbcd695f04601a311981f5a0749bf,2
f5f49c272f8f4b6a8b49bde5b412af26,2
a80f82edc6594dd6acf61d95f17a66ca,1
64c8fddcfaab49b1845d4830241d7016,1
225586545b0e4e2db166865198214ee6,1
b101db99143848b6bb4a41cec57f469a,1
2145190c187e4a9bac74836a923c6e50,2
b371aa2e480a40498835f6ff8530c9e9,3
7038e01b34f2492b9b5bf672bcbc9422,1
09ac2771294b4178b5d61ce88588bfb5,1
3e6a48df80e242fcb9ff8d07c2ac86fa,3
c8381102444843d49b0e8fb1c1434389,1
25b44ab519434423986ead34e53efde2,1
ce02e695f38b4159aa96e16a7f3a3303,2
07e95547ce8f4a83b6f907fc6c6d39d9,1
d72654cf2adc4cc29529657ea402dbd6,3
c8cd217486c447c480b8c828c276b276,2
ddef097a9408460da9a09d563dea9448,1
b79ef35e09c849369ab9b926db659638,1
94c68a69dbf1486dba34a14aaa29108b,1
b9d92412875944d0bd32fea5e0594afe,1
2b97c7c6da794a5dab5bb33a11127894,1
c789c58c17dc42888576582fb426f884,1
12ca4920153d4b679dd2b1a96220673e,2
eda94f2a454b487a8a8dffb902266eb5,1
915d29c2e6af4ef8a48a93337835f3c8,3
84616620ca984f908daab7a3aab1bb29,2
98c7a2da8c72427081fee7f4a800f227,3
5b3dbdb863bc448ca3868ff4ef28446e,1
0813135f1a144b269c81bd207d5d576b,1
0b74a0fe51bd4b2a85faa4968d2695c9,4
a191d387c43a487dbf0b4eb495587969,1
90847e49c5834cfebeb1d6f2130610fd,2
ccacfebd01744d318deb776f48133c24,2
0999561117e5493fa9012721ff875303,4
9e8f92a215784f3d8aaaaeab1bef54c4,3
8950406f6bf543399e3d512131a0e8ba,2
84d697489d40401bad53d390e0a69d41,1
a8d628b270f2496c8a6a3781e0c27177,1
5b21e5ceb7414be0a4f7fccd59eb1d65,1
3502a9dc8a3347c29661aa507093c40e,4
b3e0fe4c770e446eb1c9ac1591a917e3,1
b47a270e895e49f39261a42c22bb5ee5,1
4bd4de8449e6414eab99e12abc76a3d2,3
e3ee1bd33fae46e59a74dadc10e0a110,3
aa599d492d3d4618a1bf5f3786e1bbd9,2
080d98fe47d54996a0a7d95526707d55,2
4239af2c76534a8d882c8497cb8c2a12,2
635524959b5e499e9673436344e8b5d4,1
b174848b63704c9990c164c03eaac9f6,1
507ee2e6d6a34a3db7bf8373c70fecff,4
16d5e86003284c92bdc65ded39d272f7,1
4863a339912e4308bb0cc2b9c8363af7,1
93e000d1c3aa4018ae5e20b8dd24060a,2
c1ab27a1dc7e484eb7c695a72a62569d,1
a8219363f44e4344abac4f2c23474f8f,2
d907bcd7b796449eb8d00615357445af,1
efa5a8bf098e42fc9bd357b034c7f689,4
7914a9bd006b4b1b87eabf5a4fde0c8f,1
901fafd1ee4f424c895ea859046b2682,4
f51773dfc9af42f8809bc1fac0873c33,4
cc2d1eb74665407ba124fa606fc2ed5c,1
f0dda72009854a7287c3bbc1580f25d6,3
e9b515c4bb614fe0a87929d6922662a9,2
568cdcf98e87429387de5aad62b25490,2
e15429f23ef74161bd478f70f26fda38,1
42aa7f519193469898f198e3ae6dcf28,1
2b77c73588f04d34810879631606a267,1
b6e4f51ce7f745299512ed48c4e70710,2
a2d2bb508dec45f8bada47515c59890e,1
edbefa18900b4677a7cb81a709c6fd9f,1
5bb7e32f473e4b7597d984b0fe715045,2
72857fcb819c4d458ae5a89465cbc661,3
0186e513efb84e9c9a19fe7558f52517,2
39ef96d993e74009a3d2ab4459a5923a,2
717d7013700b472683f6e3211cab9c05,1
d899981a3bc143ffacdadac9816d5681,3
3c0f4cf5e65c4396a38c68fc51c668fc,1
2bf330a3c92c4b89959fe1fbb1b197d9,1
291731e2853547fa97ac704ba4affb41,2
be0061dcbc274d5dad87be7ea8e71292,2
cbc9438608c14fdd89837c870d2f95a2,1
3f0ba61ffcf740ea94558b6126362f2a,1
c134c7a62d654493a7ffcc35f3b38bc4,1
b10448e758b74ad7b115f22aa21deb70,1
023718e0839b413d8f63b70f00631c5b,2
6730583852e24bc38e7404af76df6375,1
1c7ff2eb5a024da4b133b73887c85d3e,1
fc814e8979fd4c7aa13c1217c362ada2,3
01d76ef184e247078aebdd041e86f44f,1
a93759f63e0a449f975f8f36607dfd1c,1
de8b53beaf5148d29e3d48a78374cfbf,2
4e7a1e5676434571a2e5424925dea59c,2
ffbceb06f8744459b2b5e5d673377a2c,2
bce1e1bde2de445589a8f226bd92922c,2
b9a0ab4d170848759cfa86789625dd27,1
8d0d28dfc63f435ca4744f6dc8ca3a1c,1
e2615087f89a4c6083c7aa9132dafbe0,2
c1e8ae998c9b439f8ee2494331216d0b,1
f59fafa2f66841988cd35a089c3067ca,4
52885be2540140a28ab948aaa7ec34be,2
b6163e1b072b432184e0038c2358a9d2,3
41c445ce5f894d32928a0e4b7a7c67f6,2
684fcba3d6df43cf832bea7565dc0245,1
7dc0707dc56a4dc9a52c68d7b043fc3a,1
ff03f68158384bbf9773bad4ec6a972d,3
564fc37061494294889ef420bdade877,3
494c9a36d1c0490f80dd95834a3be6a2,2
ef44fbd11c014bfbbd0a1b4994cb9f98,2
0d59ff76234b4595be68094f8c575ecc,2
a8d9548c589f414f86fae8d2aed0da48,1
c9b146788074404c88f3474f5e240ce3,3
0fcad8513cc248008fbd6c19d12ebb1f,4
1d5a7dc0b3674e779bf88afdd2f4fd46,4
21990605e4054c9b8883518b0f431829,3
bd08f2eea8864ac0a2d4fac5d2d11051,1
6c246e93044e435c924c8171f9b3b831,4
6bc5225d79694132ba5899f5b7f49b35,2
32b3d4e64d3149a5abe71ed31aca194e,1
dcc020506cc1410f8c9f55797fa85db8,3
8ffe1103505a459a881bcb1349ec122c,1
f1a9298c01c746b287106b1f21eaeb7b,2
16605acb597243918a6f2a63937a13ca,1
d337fc58f320425a82695763a4f2b122,1
30a28b7b23e74504b9da5ca4f2971f37,1
0055689d38f34eaeaaf07280fc46b3a7,1
3d473c9a554e416b9f1cc5c2c3bff95c,1
6d5569d1bb8648beb744e88a99f36752,2
1fdc136f995f41abb3b2977d51629808,2
6a00959ab47b4fc5b08e8c92590904bd,3
4d3b65095626475ca62e632ed4975f3b,3
c5dc03efd45640f3a3189f565c00df38,2
b0c65af629aa474a88fd2ed34728ca8f,1
068e7e88ce7d4e8b9052f32e7381e634,4
9721cd1bb0024bc5b1ad18a8040f6aaf,2
e03c70ae77064aefadbdd158d009d50e,1
14e0204f694441a7b1c6b0741e81b4db,1
2b94e940c3fd42f68c7cb1f890b7ab8a,1
302b06d2004d406290b2ff8347be3a8d,1
76e320fdd10f4df2a755a51a8c0cc4fd,2
4357640739d74da8a6ad24c6ecef4cf0,1
cc30ccd406694757af198356b5d42459,1
07e11cee123946688f90e1416c42302f,2
aeed89c97d8e4c95b115875064aaa1fd,4
a302627b20ff43ddbaa4ec35b56b45d5,1
a0a9288d56f7491487cc22fd76b1a9f9,1
a322bbc8904c4717b6c04224b88647db,4
56ac4cb6fa7c414eba02e8481626a0b8,1
b89f5b53776b4daeabe6c3746a95674c,1
6703cf0f5b2543959270a044ee3c4534,2
9b211d525797457e988c903f67d0b753,4
59141fee48ff4b5f8fbe6101eb7c90da,1
38369a6c9f69437ea97a44124d5a63bc,1
9332ff3775964980b904ea5e723bcecc,1
90e40a1f424845ab872f149d84e1efc8,1
2da83b24104947c29d45028c3fc1e654,1
edbda554ac4442d3bf2f6c54d205aa71,1
44720b4c335444fb9664089fbad0276e,3
f2483e5116d449bea2d55f308092415a,3
4b20073a55b14d698f75820cdfa2177b,1
70fbe62656ec4bd0b136c4a52ee39904,4
bcecd9bf5ffe43d7bac744332fc12d82,4
3400c16c25d14a40b409b6de0980a9a9,1
906fdd52efdd4bfeb2a5c5c97d98da0a,1
802da0e4a37a4f1b95c6392f6c224cef,1
4c1118ea62c44088b5b99c93487d07f2,3
42c0e14c35d74d93a8974160a83fcea0,3
932e3be08e324a218118e09a8aab70ba,1
c12c3f0dd79544009621d21f51e63c20,1
c4aa1cf6461048e3b75a77ff027f90c6,4
9f66b71db7d845a29719f7fcc885c559,1
bed57d82f12a4c2ea9ded157f5aa0f3d,1
0a12d924a47649a3a28acbfc18c3c33c,2
3a63afb9cded4c37800fb841336c7a1e,4
c2b643ddfd8d450fa1ebe95fb0d18649,2
475a1c9c1d204c198cdf781d30969e2e,1
2b0ef6cf7e89447e8e02ffd14482699b,1
90de8471c559430f978e29050a84fe0d,1
cf685e42e7b54f348f6d5c145f1175dc,3
1cc15628a00a4739a6b6c01128927c8d,3
e9682f3ffef44d9db7283725f3e00b1d,3
a58bcd72173045119f764674ca64a155,1
f72724bb8aa44e309d3c6ace11c5500c,4
c2a9c357e73c44eebb7c327b473c03d0,1
5bf6235ce84940e0bd813a28064a6b2f,1
6c4ea036fbed4ca0a806cd2cabbf9779,1
c6f74d4645cb47aea7813f24bc59386f,3
692c68c4f6374a3c8f114c11497fe1c2,3
aa01e745f4034bafad4e368a74069dae,4
10c989be580544d7aad30f6dd4d122ed,1
b115a32f65704139b79d7e4643fbc5d2,1
f1b7fc785f8d4e49810b27e0eb50740f,2
1df511e903ac483d892a825a80b64067,2
dd3bfd2ae8774603886f01d337608a3c,1
81b0a12e275d4e8e9c5a23ac443102d3,1
9eaeafc13c1342c18e950f7dbefa6292,3
60f3c33c126a49c28b1d1adb60008a58,1
c94f3f61ad484e5f86a4628797cfea52,2
e1a662a1f63b4f91a1cca5426c85fcbf,1
c254e045aab6488e9d617ea5e14fd773,3
4fbf952763d04db5be25ccf6dfe4a386,1
9fa6d9b0c4ef40ef865410334c99b5ac,3
8b53b97bcc3045adb4e12a5beac3ccac,1
665111a08b98499480e93368d7ccef06,2
c74c8032aef244f29636a54cbd661552,1
7f48ba485c894265a21b226405422b76,1
3b46a7f3d854472a8df3b8b2fb41c558,3
48dbc2cd4b824d5facaa02b1f7751287,1
516a09ce3f66461880306cdb3a9bb240,2
9d586932c0d548f9877fe255c2c60975,2
d920b66612e34e6987b05a2bc69b147f,1
a43ee5f0aaef48beaad1362f06cc7360,1
dbf4e7a3fb95409b8e7d9056cf88424f,1
410b272f7aeb43458548984533e749d0,1
ebe8482d776d4d248f0e302f620fc3bf,2
eeb31be9c3c742188d164c78b7622be1,3
e66d5818359b4f79add0c158e2d91407,2
4263293f04ec4534a67be725853dc5c3,1
ff844e296f214e709c0d0691d031c68b,4
9c71b8ae11b841eca7a82277a218d136,1
edee5545866d42b1b42ade82afaf1d92,1
7481d703cb87463782aaebb83cf08463,1
bfb66c2308fb427b81557cb43f4a65f6,3
22c4dd1d084b47b3b649e46b1a66f02b,1
aebeeda81b2742e58cb4c039c0ca1f96,1
5b51161fc8344b24bee78e2696fa5325,2
a21a91f875b146a7a7064d3fe41cad8a,1
de954b33bc8e4552903f98941ae41be2,3
c607c54a4ec64edab7fe3fdccb07b18d,1
4f05ffacfefb4c919ba833a43747c031,2
890b415f4ab84ffc9b5e3304f9290705,1
192011ef37994e8ca2f09cd1d73ca166,3
3f2709a3d0be486fb809289122786090,3
650b78e06ff84affa361cce4baff5ab6,1
60402bd723c3449fa31c4a9e4ca28345,3
676abff72bb44c1dad4ac98e11e6bd84,2
7d9b56e766b64244a9e642561f4ff042,1
c01c54e6eedb43ac9869d2db4d1fde60,1
48378c0a200f4f488dda013834b36fb2,3
ab5fb96af0a24e3484f19432d0b58073,3
cab3bc81ffe64c858e695501ab1f8477,1
8d18397d74e74e649ed6b18f9951fbe1,1
f9141b9823794d61810ccfb05aed9a89,1
b07ba2d2a7884b90bab98db8c2b09bea,1
8a540625b599428796cda78578040deb,1
87cbb2ec7a994c2a9e7bd7a62f1f7ff3,1
1b33f3bf20074927b50bd36923f49f16,1
c989c6303faf47b39f0f85a664e5e250,1
5584f655cba54a8b9c9455c61ad761d6,3
904efb4be1c441d4b4dff56efc0b8a30,3
cb6e8dabaa0c49c2b89aed656979226f,4
848cd4f62cdb4afcafc661df8af6b789,2
d28eb9cfdc224750ae7bd72edbb5ed30,1
e2cb00d5422247a4b408eb1e9d0288d2,2
7fc707a702b94d14923290bdae836894,2
75c2fd172026419e97e60fbf5897bf9a,1
8862df964ef84e188db635b6ee490f94,2
629f944d667b44c1af2d20069d9ca9e2,1
9c03464fd04d47c28f925bfed24c09d4,2
c7d8bde62d034c5ab033e3960851d1cc,1
9102f6469b3b4477827b4a480fcc2c2e,3
78ee1f07a8f7495194a9ef7e2bddfd2f,1
bde005021ed143288e74898b0f7f9f51,3
f86265be86c347bd9f5944f296075a79,2
0fbd533ab386453fa5d798ac350e4e51,2
d2402e4651544341937c98ceab989f53,5
a0bf19176b5245bfa4704242fb16aee4,2
3c1bbb312a014fcfbc69c6a6422af066,1
c7716ddcd18e4d80b747f32dde847fd9,1
8b6400f951094be888ac006e0980779d,1
cc3a652048824cbe84e940e005899a56,4
86d0f92196ae42589705d124699ff0ce,1
2d6ccca47c3f4f8d8d7f4ca58793c979,1
87d8a802ea154b168062565dd467a035,1
43a3f058c3fb406190f9ebb248099cfc,1
44014bfba15849f5946aa316169755d3,1
b8a4885c9ac14c7784de3523198945f1,2
27a3e813ae444f3ea1e2258b9e6a47cb,1
608ae540e09c43899ee275af661b9d82,2
e30380ec13d740719b7de6e3113add72,2
e02a20480a114658b7243dbe6990be01,2
e53c9a4f79d041c48b34d43a2a139e1b,1
d202cc7a416d47f7a6a7c64a9fd4c8ac,1
fb62221b80554ff096ddbb57db568907,1
914df516af25436c82a75680c86eef50,2
5887db2a7a224ef68c981b2020d45aaa,4
1527833a904a423f829d4f7c23661dff,1
68f4c6431ed3440292fe44a5263443f3,2
eac2cefc2ee4403bb216e1a04422e0c0,1
109ee24f61fe4c9bac7e4853dacca608,1
f8d21a30ea0942bd8ecf284ea4adf0b7,1
076f9f2e1a2b4fbcaec81133bd198b55,3
4f289b6abe7c406fa71365426a66812e,1
a48a8c4ac4474c47b8ddf5bba754db40,1
74b4dba60dea4b0996dba75b1e29ee21,1
b8ae192232aa4feaa112b79bb5b3bf8d,2
9137b34ba84b4413a5ccf073649e6132,3
a8ccb238a1654de6875138d32dba5991,4
beabe372cec941c697ffad61abdcd82b,1
df242b048c41425aa227857c7a2f0528,3
81d5f1f0683a42e5b82ea71958c26cfe,4
4a169a5dec9f4407a47aa9b74f6bf5e4,3
b344b6007c67494192e43df3151012bf,1
76eb5642aff94745870f2d16621b58fa,3
3466fcdd664e41eb92f644830833cf4d,1
27a66003181a4450875b9326f2fe4b5c,1
6b296a1722a74bdd99078d6c01c7d683,3
d6f9671998f74030866325a7cf3946d9,2
ab4565513b2b47148a5051a4dce70314,4
68b55af584a746cba3e99680b83019e7,1
e391ad41baa043c784d4f75fccc93336,1
46451b4adc2549ba89812fe03616a491,2
1f036ca0288f4a0dadfee7a8f8217b86,1
61766c1e6e1e4b2b803c174f33433a74,3
9d6ef4ea49de4a6a8eb55743ca136cff,1
20896e8928d943dabcaaf67dbb53c9da,4
46750c9604014bb49999a8a856d59174,1
66d5a5af341a44789e7642078ce7761f,2
48c679b4b9ca450b9e612848906f525b,3
83dcb4a70d72418895a86592eb5190e6,1
60e583ae25154aba8ed84d788ef6ec13,4
703a87f49062438c927196298193ee6a,4
adb268fb15c84d15b252777dc5da357c,4
0ab71f692fb143f9a7ed64f265c7bb51,1
3291db61c95b4e99a8dfdc82b4d26d48,3
2beb71cdb2314f3ea0f5feaf9b5ed4f8,3
4cf4deea9a7e464fb9550862352baf1c,4
dd0c82da79864aea9e09f66162fe12fb,3
f1543a30608c422a9e2d85b0d5b4e108,2
d9c683f987864d59999a83535167bb5b,1
1871cd1133a64c32a0ad228dce5794fa,1
d52a6aba224a46e2b3a480b2725a9fee,1
5ef24a419331433db323d2582696f287,1
5f143d22b5ca43aeb90e85f19940d5e8,4
e7fad805712a449d832d5120f5c5db63,2
2a95764955684a4a89cb9f8edde5cb03,1
e0e177bf4f474b80a3ef64d600331c04,2
8f814cf275fc47c3adfb1a1411483e51,1
3d16db288db34947b0c5ae9eeb13ff45,2
fa23435ed5774614afc36c86bbf05c73,3
352a8ed510474aea8baa39264eb676c4,3
5455d7c2e4694404a2ee6ecb036ef9e3,4
c923b317a9c843c1a46cfe3fe2519ed8,2
64bd3068fda84d99bac2762df5b234d5,3
1567b09d831549b1bec31febb8988184,3
72646b78fad3470e8a518a12dda56db2,1
131086244a634257ae941cc918f37be3,2
06a12828942143568d2988ba6e086f07,1
0a4ee58abc4943a99d0a1739996d1884,3
cc1be7f626f045869384bd68eb5cd52a,1
1ca2cc9b1a1940a99788f8fdc61cc894,1
dd3ad2cab5e34e34b92f1d0edb1a98a0,1
5180e4c4339a4f9d912ae683c7e9674d,2
f1fd5f9ca1c84aad8ef1a5bd3ef1ae27,1
8330bdf5cbaf4e25a9031990ca8621de,4
3474ea34c0ba4df8b86e808f99ccde8a,1
da8d51d8921c4ee789377a2433dd6e6c,2
32f8ef47eeab4a369d382044ce88c340,1
79bcd7231f2e4fbca213313f314f1505,1
ec075ceaeb074c55ac5abd7c87f2a9a3,3
0be6b8419b3c443dbfde3a9bf29de0ca,1
c3f8098939c34334abaed2c6f57d7c2d,1
4f11dcbdb49a45769938f5ffba24019d,1
0ffcf116b2f342769cab9970dc6330e4,1
c94daeb210b244729d634975c9ed0c5b,1
0b891c587b30466c80fcd19659f863cb,1
fb46371e19d84bba9c480718b0ec2af8,3
